V_E_percent_S25,S25,100,2024-06-24
V_E_percent_S48,S48,11.1,2024-12-02
V_E_percent_S13,S13,18.6,2025-03-31
V_E_percent_S14,S14,39.6,2025-04-07
V_E_percent_S17,S17,50,2025-04-28
V_E_percent_S18,S18,400,2025-05-05
V_E_percent_S19,S19,250,2025-05-12
indicador_id,periodo,valor,semana_inicio
V_E_total_S25,S25,1,2024-06-24
V_E_total_S48,S48,1,2024-11-25
V_E_total_S13,S13,11,2025-03-31
V_E_total_S14,S14,19,2025-04-07
V_E_total_S17,S17,5,2025-04-28
V_E_total_S18,S18,32,2025-05-05
V_E_total_S19,S19,15,2025-05-12
V_E_total_S48,S48,1,2024-12-02
V_E_total_S20,S20,1,2025-05-19
indicador_id,periodo,valor,semana_inicio
,,1684,
f2040_S35,S35,37,2022-08-29
f2040_S36,S36,2,2022-09-05
f2040_S37,S37,1,2022-09-12
f2040_S39,S39,8,2022-09-26
f2040_S42,S42,3,2022-10-17
f2040_S43,S43,1,2022-10-24
f2040_S45,S45,4,2022-11-07
f2040_S52,S52,1,2022-12-26
f2040_S04,S04,3,2023-01-23
f2040_S05,S05,3,2023-01-30
f2040_S07,S07,2,2023-02-13
f2040_S18,S18,1,2023-05-01
f2040_S24,S24,2,2023-06-12
f2040_S27,S27,2,2023-07-03
f2040_S37,S37,2,2023-09-11
f2040_S39,S39,29,2023-09-25
f2040_S41,S41,4,2023-10-09
f2040_S42,S42,15,2023-10-16
f2040_S43,S43,4,2023-10-23
f2040_S46,S46,1,2023-11-13
f2040_S01,S01,2,2024-01-08
f2040_S23,S23,1,2024-06-10
f2040_S24,S24,8,2024-06-17
f2040_S25,S25,1,2024-06-24
f2040_S27,S27,1,2024-07-08
f2040_S30,S30,4,2024-07-29
f2040_S31,S31,9,2024-08-05
f2040_S33,S33,291,2024-08-19
f2040_S34,S34,8,2024-08-26
f2040_S35,S35,11,2024-09-02
f2040_S36,S36,9,2024-09-09
f2040_S38,S38,9,2024-09-23
f2040_S39,S39,1,2024-09-30
f2040_S40,S40,10,2024-10-07
f2040_S41,S41,10,2024-10-14
f2040_S42,S42,10,2024-10-21
f2040_S43,S43,2,2024-10-28
f2040_S45,S45,11,2024-11-11
f2040_S46,S46,2,2024-11-18
f2040_S47,S47,9,2024-11-25
f2040_S48,S48,9,2024-12-02
f2040_S49,S49,8,2024-12-09
f2040_S50,S50,5,2024-12-16
f2040_S01,S01,12,2025-01-06
f2040_S02,S02,12,2025-01-13
f2040_S03,S03,8,2025-01-20
f2040_S05,S05,4,2025-02-03
f2040_S06,S06,17,2025-02-10
f2040_S07,S07,10,2025-02-17
f2040_S09,S09,11,2025-03-03
f2040_S10,S10,11,2025-03-10
f2040_S11,S11,7,2025-03-17
f2040_S12,S12,9,2025-03-24
f2040_S13,S13,59,2025-03-31
f2040_S14,S14,48,2025-04-07
f2040_S15,S15,47,2025-04-14
f2040_S16,S16,2,2025-04-21
f2040_S17,S17,10,2025-04-28
f2040_S18,S18,8,2025-05-05
f2040_S19,S19,6,2025-05-12
f2040_S28,S28,1,2022-07-11
f2040_S38,S38,1,2022-09-19
f2040_S40,S40,2,2022-10-03
f2040_S41,S41,2,2022-10-10
f2040_S44,S44,3,2022-10-31
f2040_S46,S46,1,2022-11-14
f2040_S47,S47,1,2022-11-14
f2040_S47,S47,3,2022-11-21
f2040_S48,S48,1,2022-11-28
f2040_S03,S03,2,2023-01-16
f2040_S08,S08,1,2023-02-20
f2040_S17,S17,1,2023-04-24
f2040_S21,S21,1,2023-05-22
f2040_S34,S34,1,2023-08-21
f2040_S36,S36,1,2023-09-04
f2040_S38,S38,1,2023-09-18
f2040_S40,S40,1,2023-10-02
f2040_S48,S48,1,2023-11-27
f2040_S49,S49,1,2023-12-04
f2040_S06,S06,1,2024-02-12
f2040_S18,S18,2,2024-05-06
f2040_S28,S28,3,2024-07-15
f2040_S37,S37,9,2024-09-16
f2040_S42,S42,3,2024-10-14
f2040_S44,S44,3,2024-11-04
f2040_S51,S51,2,2024-12-23
f2040_S08,S08,3,2025-02-24
f2040_S32,S32,1,2022-08-08
f2040_S49,S49,1,2022-12-05
f2040_S50,S50,1,2022-12-12
f2040_S02,S02,1,2023-01-09
f2040_S10,S10,1,2023-03-06
f2040_S20,S20,1,2023-05-15
f2040_S29,S29,1,2023-07-17
f2040_S30,S30,1,2023-07-24
f2040_S03,S03,2,2024-01-22
f2040_S11,S11,1,2024-03-18
f2040_S20,S20,1,2024-05-20
f2040_S32,S32,1,2024-08-12
f2040_S41,S41,1,2024-10-07
indicador_id,periodo,valor,semana_inicio
V_var_S18,S18,-0.2,2025-05-05
indicador_id,periodo,valor,semana_inicio
V_var_S47,S47,,2024-11-18
V_var_S15,S15,0.3,2025-04-14
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_var_S19,S19,0.2,2025-05-12
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_var_S49,S49,0.4,2024-12-09
V_var_S12,S12,-0.3,2025-03-24
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_var_S17,S17,-0.1,2025-04-21
indicador_id,periodo,valor,semana_inicio
V_var_S16,S16,0.3,2025-04-21
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_var_S05,S05,-0.7,2025-02-03
indicador_id,periodo,valor,semana_inicio
V_var_S47,S47,0,2024-11-25
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_var_S52,S52,-0.3,2024-12-23
V_var_S13,S13,0.3,2025-03-24
indicador_id,periodo,valor,semana_inicio
V_var_S14,S14,-0.1,2025-04-07
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_var_S48,S48,0,2024-12-02
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_var_S06,S06,-0.1,2025-02-10
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_var_S17,S17,0,2025-04-28
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_var_S03,S03,0.7,2025-01-20
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_var_S12,S12,2.8,2025-03-17
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_var_S01,S01,0.1,2025-01-06
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_var_S04,S04,-0.5,2025-01-20
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_var_S20,S20,0.7,2025-05-19
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_var_S04,S04,0.1,2025-01-27
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_percent_S03,S03,11.1,2025-01-20
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_percent_S47,S47,100,2024-11-18
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_percent_S15,S15,5.7,2025-04-14
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_percent_S49,S49,20,2024-12-09
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_percent_S16,S16,5.1,2025-04-21
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_percent_S52,S52,16.7,2024-12-23
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_percent_S48,S48,33.3,2024-11-25
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
indicador_id,periodo,valor,semana_inicio
V_percent_S13,S13,6.4,2025-03-31
V_percent_S47,S47,50,2024-11-25
indicador_id,periodo,valor,semana_inicio
V_percent_S19,S19,4.4,2025-05-12
V_percent_S48,S48,25,2024-12-02
indicador_id,periodo,valor,semana_inicio
V_percent_S05,S05,9.1,2025-02-03
indicador_id,periodo,valor,semana_inicio
